ספר תהלים/ב	ז	//{{ר4}}	{{מ:פסוק|תהלים|ב|ז}}	אֲסַפְּרָ֗ה{{ר0}}אֶֽ֫ל{{מ:מקף אפור}}חֹ֥ק{{ר1}}יְֽהֹוָ֗ה אָמַ֘ר{{מ:מקף אפור}}אֵלַ֥י {{נוסח|בְּנִ֥י{{מ:מקף אפור}}אַ֑תָּה|2=ראו ברויאר, טעמי המקרא, יא.47 הערה 27.}}{{ר2}}אֲ֝נִ֗י הַיּ֥וֹם יְלִדְתִּֽיךָ׃
ספר תהלים/ב	ח	//{{ר4}}	{{מ:פסוק|תהלים|ב|ח}}	שְׁאַ֤ל מִמֶּ֗נִּי וְאֶתְּנָ֣ה {{מ:דחי|ג֭וֹיִם|ג֭וֹיִ֭ם}} נַחֲלָתֶ֑ךָ{{ר1}}וַ֝אֲחֻזָּתְךָ֗ אַפְסֵי־אָֽרֶץ׃
ספר תהלים/ב	ט	//{{ר4}}	{{מ:פסוק|תהלים|ב|ט}}	{{מ:דחי|תְּ֭רֹעֵם|תְּ֭רֹעֵ֭ם}} בְּשֵׁ֣בֶט בַּרְזֶ֑ל{{ר1}}כִּכְלִ֖י יוֹצֵ֣ר תְּנַפְּצֵֽם׃
ספר תהלים/ב	י	//{{ר4}}	{{מ:פסוק|תהלים|ב|י}}	{{מ:דחי|וְ֭עַתָּה|וְ֭עַתָּ֭ה}} מְלָכִ֣ים הַשְׂכִּ֑ילוּ{{ר1}}הִ֝וָּסְר֗וּ שֹׁ֣פְטֵי אָֽרֶץ׃
ספר תהלים/ב	יא	//{{ר4}}	{{מ:פסוק|תהלים|ב|יא}}	עִבְד֣וּ אֶת־יְהֹוָ֣ה בְּיִרְאָ֑ה{{ר1}}וְ֝גִ֗ילוּ בִּרְעָדָֽה׃
ספר תהלים/ב	יב	//{{ר4}}	{{מ:פסוק|תהלים|ב|יב}}	נַשְּׁקוּ־בַ֡ר{{ר1}}פֶּן־יֶאֱנַ֤ף{{מ:לגרמיה-2}} וְתֹ֬אבְדוּ דֶ֗רֶךְ{{ר1}}כִּֽי־יִבְעַ֣ר כִּמְעַ֣ט אַפּ֑וֹ{{ר2}}אַ֝שְׁרֵ֗י כׇּל־ח֥וֹסֵי בֽוֹ׃
ספר תהלים/ב	תתת	<noinclude>//{{מ:טעמי המקרא-סוף}}//{{מ:שוליים-סוף}}//==הפרק ללא אותיות הפסוקים==//{{מ:טעמי המקרא}}//{{#בלי קטע:{{שם הדף המלא}}|סימן}}//{{מ:טעמי המקרא-סוף}}</noinclude>		
ספר תהלים/ג	0	<noinclude>{{ניווט טעמים|תהלים|ג}}//{{טעמי המקרא באינטרנט}}//{{מ:שוליים|5}}//{{מ:טעמי המקרא}}//</noinclude>		
ספר תהלים/ג	א	{{פפ}}//	{{מ:פסוק|תהלים|ג|א}}	מִזְמ֥וֹר לְדָוִ֑ד{{נוסח|{{ר1}}|2=פרשה סתומה}}בְּ֝בׇרְח֗וֹ מִפְּנֵ֤י{{מ:לגרמיה-2}} אַבְשָׁל֬וֹם בְּנֽוֹ׃
ספר תהלים/ג	ב	//{{ר4}}	{{מ:פסוק|תהלים|ג|ב}}	{{מ:דחי|יְ֭הֹוָה|יְ֭הֹוָ֭ה}} מָה־רַבּ֣וּ צָרָ֑י{{ר1}}רַ֝בִּ֗ים קָמִ֥ים עָלָֽי׃
