dd/mm/y	who	where	what	what-x (Hebrew)	what-y (Hebrew)
2023-12-09 00:00:00	S(A)K	ספר שופטים	In the Book of Judges, deleted meteg in the following 13 words (as found in AC): 9:12 (הָעֵצִֽים׃), Judges 9:45 (וַאֲבִימֶ֜לֶךְ), Judges 10:9 (בִּיהוּדָ֥ה), Judges 11:10b (נַעֲשֶֽׂה׃), Judges 11:38 (הֶהָרִֽים׃), Judges 15:6 (לְמֵרֵעֵ֑הוּ), Judges 15:11 (וַיֵּרְד֡וּ), Judges 16:7 (הָאָדָֽם׃), Judges 16:23 (זֶבַח־), Judges 20:13 (בְּנֵי־), Judges 20:14 (וַיֵּאָסְפ֧וּ), Judges 20:30 (בְנֵי־), Judges 20:41 (הָרָעָֽה׃). Credit to Daniel Holman. To be imported via auto-edits.		
2023-12-08 00:00:00	S(A)K	שופטים יח,כא	"Changed accent to geresh in ""וַיָּשִׂ֜ימוּ"" (as in AC, S1, C [but not necessarily LC]). Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-08 00:00:00	S(A)K	שופטים טז,ה	"Moved accent to the letter נ in ""וַאֲסַרְנ֖וּהוּ"" (as in AC and LC); correcting transcription error from Mechon Mamre. Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-08 00:00:00	S(A)K	שופטים י,יא	"Moved accent to the letter י in ""וַיֹּ֥אמֶר"" (as in AC and LC); correcting transcription error from BHS. Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-06 00:00:00	S(A)K	זכריה ז,ב	"Removed maqaph so that the name ""שַׂרְאֶ֕צֶר"" appears as a single word (as found in a masoretic note about the composite names in the Bible which was part of AC); changed documentation note. To be imported via auto-edits."		
2023-12-05 00:00:00	S(A)K	"מל""א כ,כח"	"Moved accent to the letter ד in ""הַגָּד֤וֹל"" (as found in AC and LC); correcting transcription error from WLC. Credit to Asael Reiter. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושע יא,כ	"Removed superfluous meteg (not found in AC) from ""הָיְתָ֡ה"" and ""כַּאֲשֶׁ֛ר"". Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושע יא,ד	"Removed superfluous meteg (not found in AC) from ""וַיֵּצְא֣וּ"". Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושיע י,לא	"Removed superfluous meteg (not found in AC) from ""וַיַּעֲבֹ֣ר"". Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושע י,כט	"Removed superfluous meteg (not found in AC) from ""וַיַּעֲבֹ֣ר"". Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושע ח,יד	"Removed superfluous meteg (not found in AC) from ""מֶלֶךְ־"". Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-04 00:00:00	S(A)K	יהושע יא,יב	"Moved meteg from the letter כ to the letter ל in ""הַמְּלָֽכִים־הָ֠אֵ֠לֶּה"" (as found in AC and LC and others); added new documentation note. Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-03 00:00:00	S(A)K	יהושע י,כו	"Added meteg in ""וַיִּֽהְי֛וּ"" (as found in AC and LC). Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-03 00:00:00	S(A)K	יהושע ב,טו	"Removed meteg from ""וּבַחוֹמָ֖ה"" (as found in AC and most mss [but not LC]). Credit to Daniel Holman. To be imported via auto-edits."		
2023-12-02 00:00:00	BD	various	"Applied 57 auto-edits. n=27 edits for תורה, n=12 edits for נביאים אחרונים, n=5 edits for ספרי אמ""ת, n=13 edits for כתובים אחרונים."		
2023-11-27 00:00:00	S(A)K	דברים לב,מז	"Removed meteg from ""לֹא־דָבָ֨ר"" (as found in AC and most mss [but not LC]). To be imported via auto-edits. Credit to Daniel Holman."		
2023-11-27 00:00:00	S(A)K	דניאל ב,יז	"Removed meteg from ""דָּנִיֵּ֖אל"" (as found in LC); correcting transcription error from BHS. To be imported via auto-edits. Credit to Daniel Holman."		
2023-11-24 00:00:00	S(A)K	"שמ""ב כא,טז"	"Removed dagesh from the letter ב in ""בְנֹ֜ב"" (as found in AC and LC); transcription error from BHS. Credit to Asael Reiter."		
2023-11-23 00:00:00	S(A)K	דברים כח,מט	"Added meteg in ""מֵֽרָחֹק֙"" (as in AC [but not LC]). To be imported via auto-edits. Credit to Daniel Holman."		
2023-11-10 00:00:00	S(A)K	במדבר יח,יט	"Added meteg in ""וּֽלְזַרְעֲךָ֥"" (as in LC and parallel manuscripts [L1, S, S1 but not B]). Credit to Daniel Holman."		
2023-11-07 00:00:00	BD	"ספר ויקרא/י
"	Applied some auto-edits.		
2023-11-07 00:00:00	BD	"ספר ויקרא/ט
"	Applied some auto-edits.		
2023-11-06 00:00:00	BD	various	Apply some but not all column C auto-edits. Let's call this the first pass of column C edits.		
2023-11-02 00:00:00	BD	ירמיהו יז,כו	Update column D to reflect changes in Wikisource doc-note.		
2023-11-02 00:00:00	BD	various	Update column D of 6 verses to reflect changes in Wikisource doc-notes.		
2023-10-30 00:00:00	BD	various	Applied 57 auto-edits. n=42 edits for תורה, n=10 edits for נביאים ראשונים, n=5 edits for כתובים אחרונים.		
2023-10-28 00:00:00	BD	4 bks	Applied auto-edits to good endings of the four books that have good endings.  Required an update to the auto-edit code, since it didn't support column C.		
2023-10-27 00:00:00	BD	Decalogues	Removed // from E20:12 & D5:16. Each had 3. They have caused, and continue to cause, a lot of difficulties for me. All they did is permit exact reconstruction of the Wikisource sources, which I do not think is important enough to justify keeping them.		
2023-10-27 00:00:00	S(A)K	"מל""ב יד,טו"	"Removed meteg from ""מֶלֶךְ־יְהוּדָ֑ה"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-27 00:00:00	S(A)K	"מל""ב יד,יג"	"Removed meteg from ""מֶלֶךְ־יְהוּדָ֜ה"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-27 00:00:00	S(A)K	"מל""ב יח,לד"	"Removed meteg from ""אֶת־שֺׁמְר֖וֹן"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-27 00:00:00	S(A)K	"מל""ב יח,כז"	"Removed meteg from ""לֶאֱכֹ֣ל"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-27 00:00:00	S(A)K	"מל""ב יח,כד"	"Removed meteg from ""וּלְפָרָשִֽׁים"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-27 00:00:00	S(A)K	"מל""ב יח,כב"	"Removed meteg from ""בירושלם"" (as found in AC and LC). To be imported via auto-edits."		
2023-10-26 00:00:00	S(A)K	ויקרא ט,א	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits). Credit to Daniel Holman."		
2023-10-26 00:00:00	S(A)K	במדבר לא,לב	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits). Credit to Daniel Holman."		
2023-10-26 00:00:00	S(A)K	במדבר טז,לא	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits). Credit to Daniel Holman."		
2023-10-26 00:00:00	S(A)K	"מל""ב יח,ט"	"Removed meteg from ""וַיְהִ֞י"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits). Credit to Daniel Holman."		
2023-10-26 00:00:00	BD	various	Applied 251 auto-edits, the great majority being in Torah.		
2023-10-26 00:00:00	S(A)K	ירמיהו מט,כח	"Qamaz qatan in ""וְשׇׁדְד֖וּ""; changed documentation note (to be imported via auto-edits)."		
2023-10-24 00:00:00	S(A)K	שמות לו,יח	"Removed meteg from ""לִהְיֹ֥ת"" (as found in LC [where it was erased] and in related manuscripts); changed documentation note (to be imported via auto-edits)."		
2023-10-24 00:00:00	S(A)K	שמות לו,יג	"Removed meteg from ""וַיְהִ֥י"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits)."		
2023-10-22 00:00:00	BD	בראשית לה,כב	Remove פסקא באמצע פסוק from פפ in combined-cantillation.		
2023-10-22 00:00:00	BD	שמות כ,ג	move meteg forward in ב cantillation of לא תעשה לך		
2023-10-22 00:00:00	BD	שמות כ,ג	Manually applied auto-edits (pasted in whole-verse replace_str).		
2023-10-22 00:00:00	BD	שמות כ,ג	Made accent order meteg-then-qadma to make it robust, making לֹֽ֣א־תַעֲשֶֽׂ֨ה־לְךָ֥֣.		
2023-10-22 00:00:00	BD	various	Applied 307 auto-edits. One auto-edit failed. Will follow up on that failure.		
2023-10-22 00:00:00	S(A)K	שמות כה,יד	"Removed meteg from ""וְהֵבֵאתָ֤"" (as found in LC [where it was erased] and in related manuscripts); changed documentation note (to be imported via auto-edits)."		
2023-10-18 00:00:00	S(A)K	בראשית לה,כב	Added sof pasuq (׃) to the double-cantillation version (כפול) of the verse (following S, and consistent with the general practice found in related manuscripts and applied in MAM for the Ten Commandments); changed documentation note (to be imported via auto-edits).		
2023-10-18 00:00:00	S(A)K	שמות כ,ג	"Moved meteg from the letter ת to ש in ""לֹֽ֣א־תַעֲשֶֽׂ֨ה־לְךָ֥֣"" (following the practice of AC and as found in related manuscripts); changed documentation note (to be imported via auto-edits)."		
2023-10-17 00:00:00	S(A)K	שמות יט,יט	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-10-17 00:00:00	S(A)K	שמות יח,יג	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-10-16 00:00:00	BD	שמות יג & שמות יד	Applied 40 auto-edits.		
2023-10-15 00:00:00	BD	תורה	changed how sampe is handled in dual cant. sections		
2023-10-13 00:00:00	BD	various	Applied 72 auto-edits, mostly in תורה.		
2023-10-12 00:00:00	BD	בראשית לה,כב	Removed the פסקא באמצע פסוק wrapper from the פפ, in the פשוטה cantillation only.		
2023-10-03 00:00:00	S(A)K	"דה""ב כט,לא"	"Changed accent to pashta (from qadma) in ""עַתָּה֙"" (as found in AC and LC). Credit to Daniel Holman."		
2023-10-02 00:00:00	BD	various	applied about 90 auto-edits. First round mostly failed; I think maybe I applied the wrong edits? Subsequent rounds cleared things up.		
2023-09-11 00:00:00	S(A)K	יהושע י,טו	"Changed accent to gershayim in ""וְעָבַ֞ר"" (as found in AC and other mss but not in LC); added documentation note. Credit to Asael Reiter."		
2023-09-07 00:00:00	BD	דברים כג,ב	"Manually applied the edit where ברוב is replaced by בספרי ספרד וברוב. (Auto-edit failed to apply because there was more than one of the search string, i.e. more than one ""ברוב"".)"		
2023-09-07 00:00:00	BD	תורה	Attempted to apply 7 auto-edits. 6 succeeded, 1 failed. I applied the failed one manually (see above).		
2023-09-07 00:00:00	BD	דברים יא,כא	Removed the sof pasuq mark from the comment on the word הארץ.		
2023-09-06 00:00:00	BD	תורה	Applied 40 auto-edits incl. new scrdff notes on E1:19 & L19:16.		
2023-08-31 00:00:00	BD	תורה	Applied 280 auto-edits. 277 in Gen, 3 in Deut.		
2023-08-28 00:00:00	S(A)K	בראשית מו,יט	"Removed meteg from ""יַעֲקֹ֔ב"" (following LC [in which meteg was erased] and the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-27 00:00:00	S(A)K	בראשית מד,כד	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-27 00:00:00	S(A)K	בראשית מג,כא	"Removed meteg from ""וַיְהִ֞י"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-31 00:00:00	BD	various	Applied auto-edits		
2023-08-23 00:00:00	S(A)K	בראשית לט,יג	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-23 00:00:00	S(A)K	בראשית לט,יא	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-22 00:00:00	S(A)K	בראשית לח,כד	"Removed meteg from ""לֵאמֹר֙"" (following the practice of AC and as found in related manuscripts; changed documentation note."		
2023-08-22 00:00:00	S(A)K	בראשית לז,כג	"Removed meteg from ""וַיְהִ֕י"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-21 00:00:00	S(A)K	בראשית לה,ג	"Added meteg in ""וַֽיְהִי֙"" (following the practice of AC and as found in related manuscripts); added documentation note."		
2023-08-14 00:00:00	S(A)K	בראשית כה,לא	"Removed meteg from ""אֶת־בְּכֹרָתְךָ֖"" (following the practice of AC and as found in related manuscripts); changed documentation note."		
2023-08-13 00:00:00	S(A)K	משלי כד,לא	"Qamaz qatan in ""כׇּסּ֣וּ""; added documentation note. Credit to Asael Reiter."		
2023-08-13 00:00:00	S(A)K	תהלים פ,יא	"Qamaz qatan in ""כׇּסּ֣וּ""; added documentation note. Credit to Asael Reiter."		
2023-08-13 00:00:00	S(A)K	תהלים עב,כ	"Qamaz qatan in ""כׇּלּ֥וּ""; added documentation note. Credit to Asael Reiter."		
2023-07-25 00:00:00	BD	ירמיהו	Applied 4 auto-edits.		
2023-07-24 00:00:00	S(A)K	איוב יז,ד	"Removed dagesh from the letter מ in ""מִשָּׂ֑כֶל"" (as found in AC and quite possibly in LC as well). Credit to anonymous contributor at Hebrew Wikisource."		
2023-07-24 00:00:00	S(A)K	איוב ו,כ	"Removed dagesh from the letter כ in ""כִֽי־בָטָ֑ח"" (as found in AC and LC). Credit to anonymous contributor at Hebrew Wikisource."		
2023-07-15 00:00:00	BD	ירמיהו יחזקאל עמוס מיכה משלי	Applied 5 auto-edits.		
2023-07-06 00:00:00	BD	various	Applied 268 auto-edits, 235 of which were in Genesis.		
2023-06-28 00:00:00	S(A)K	"שמ""א יד,מט; לא,ב; דה""א ט,לט; י,ב"	Removal of maqaph from מלכישוע in these four verses (following the masorah of AC; cf. 1 Chronicles 8:33). These changes will be imported along with additional documentation from Wikisource.		
2023-06-22 00:00:00	BD	איוב יח,טו	Applied 6 auto-edits.		
2023-06-15 00:00:00	S(A)K	יהושע יד,י	"Accent merkha in ""יְהֹוָ֥ה"" before paseq and zarqa (as found in AC and LC). Credit to Daniel Holman."		
2023-06-12 00:00:00	S(A)K	משלי כה,יא	"Accent munah in ""בְּמַשְׂכִּיּ֣וֹת"" (as found in AC and LC). Credit to Daniel Holman."		
2023-06-07 00:00:00	BD	various	Applied 24 auto-edits.		
2023-06-07 00:00:00	BD	דברים ה,ט	Hoisted the last 3 words out of the מ:כפול template, since these 3 words don't vary in their cantillation. This also fixes an issue where the single cantillations had sof pasuq inside the qere (our standard is to have sof pasuq outside the qere).		
2023-06-06 00:00:00	S(A)K	דברים א,כט	"In the phrase ""לֹא־תַעַרְצ֥וּן וְלֹא־תִֽירְא֖וּן"" meteg in the second letter ת alone (as found in B, L1 and following the practice of AC); changed documentation note."		
2023-06-06 00:00:00	S(A)K	דברים א,ג	"Added meteg in ""וַֽיְהִי֙"" (as found in B, W and following the practice of AC); changed documentation note."		
2023-06-05 00:00:00	S(A)K	יהושע א,ד	"Erased meteg in ""גְּבוּלְכֶֽם"" (as found in AC and LC). Credit to Ittai Yehudah."		
2023-05-08 00:00:00	S(A)K	"שמ""ב ח,ג"	"Changed qeri ukhtiv template for the words ""בִּֽנְהַר־פְּרָֽת"", in accordance with the masorah of AC (but LC has קרי ולא כתב)."		
2023-04-27 00:00:00	BD	various	Applied 345 auto-edits, 309 of which were in כתובים אחרונים.		
2023-04-25 00:00:00	S(A)K	יואל ב,כ	"Qamaz qatan in ""בׇאְשׁ֗וֹ""."		
2023-04-21 00:00:00	S(A)K	דניאל ח,ב	"Added meteg to the letter ו in ""וַֽיְהִי֙""."		
2023-04-21 00:00:00	S(A)K	שופטים יד,טז	"Added prepositive accent (telisha qetana) in ""וַתֵּ֩בְךְּ֩""."		
2023-04-20 00:00:00	S(A)K	דניאל ז,יח	"Removed meteg from ""עַד־"" of ""עַד־עָ֣לְמָ֔א"", following additional manuscripts against the spelling in LC; this decision agrees with Breuer and Mikra'ot Gedolot Haketer (although it rests on different evidence)."		
2023-04-20 00:00:00	S(A)K	דניאל ז,ט	"Changed letter text to ""שְׁבִבִ֣ין"" from ""שְׁבִיבִ֣ין"", following additional manuscripts against the spelling in LC; this decision agrees with Breuer and Mikra'ot Gedolot Haketer (although it rests on different evidence)."		
2023-04-07 00:00:00	S(A)K	דניאל ח,כה	"Removed superfluous maqaph following ""וְעַ֤ל"" (as in LC, S1 and Cambridge Add. 1753). Credit to Daniel Holman."		
2023-04-07 00:00:00	S(A)K	דניאל ח,ז	"Changed accent to revia` in ""אֶת־הָאַ֗יִל"" (as found in LC and Cambridge Add. 1753). Credit to Daniel Holman."		
2023-04-07 00:00:00	S(A)K	נחמיה ב,כ	"Changed accent to revia` in ""הַשָּׁמַ֗יִם"" (as found in LC and S1). Credit to Daniel Holman."		
2023-04-07 00:00:00	S(A)K	נחמיה ה,יד	"Moved accent to the letter ח in ""הַפֶּחָ֖ה"" (as in LC and as expected). Credit to Daniel Holman."		
2023-04-06 00:00:00	BD	כתובים אחרונים	Applied 263 auto-edits.		
2023-04-03 00:00:00	S(A)K	נחמיה יב,מז	"Added qadma in the letter ה of ""וְהַ֨לְוִיִּ֔ם"" for מתיגת הזקף and added documentation note."		
2023-04-03 00:00:00	S(A)K	נחמיה יב,ל	"Removed meteg from the letter א in ""וְאֶת־הַחוֹמָֽה""; changed documentation note."		
2023-03-27 00:00:00	BD	דברים	"Applied 10 auto-edits. Add meteg marks to the 8 words listed in ""what-x""."	לֹֽא־נִסְּתָ֤ה 28:56, כִּֽי־לֹ֣א 28:62, אֽוֹ־אִשָּׁ֞ה 29:17, אֶת־בְּנֵֽי־יִשְׂרָאֵ֖ל 31:19, תִּֽהְיֶה־לִּ֜י 31:19, וַֽאֲנִי֙ 32:21, כִּֽי־צוּרָ֣ם 32:30, לְיַֽעֲקֹ֔ב 33:10	
2023-03-27 00:00:00	BD	קהלת	Applied 41 auto-edits.		
2023-03-27 00:00:00	BD	עזרא	Applied 25 auto-edits.		
2023-03-26 00:00:00	S(A)K	דברים כח,נו	"Added meteg to ""לֹֽא־נִסְּתָ֤ה"" (as in AC [but not LC]). Credit to Daniel Holman."		
2023-03-26 00:00:00	S(A)K	דברים כח,סב	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	כִּי־לֹ֣א	כִּֽי־לֹ֣א
2023-03-26 00:00:00	S(A)K	דברים כט,יז	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	אוֹ־אִשָּׁ֞ה	אֽוֹ־אִשָּׁ֞ה
2023-03-26 00:00:00	S(A)K	דברים לא,יט	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	אֶת־בְּנֵי־יִשְׂרָאֵ֖ל	אֶת־בְּנֵֽי־יִשְׂרָאֵ֖ל
2023-03-26 00:00:00	S(A)K	דברים לא,יט	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	תִּהְיֶה־לִּ֜י	תִּֽהְיֶה־לִּ֜י
2023-03-26 00:00:00	S(A)K	דברים לב,כא	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	וַאֲנִי֙	וַֽאֲנִי֙
2023-03-26 00:00:00	S(A)K	דברים לב,ל	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	כִּי־צוּרָ֣ם	כִּֽי־צוּרָ֣ם
2023-03-26 00:00:00	S(A)K	דברים לג,י	Added meteg to x, making y (as in AC [but not LC]). Credit to Daniel Holman.	לְיַעֲקֹ֔ב	לְיַֽעֲקֹ֔ב
2023-03-25 00:00:00	BD	various	Applied more than 300 auto-edits, mostly to the 5 Megillot		
2023-03-25 00:00:00	S(A)K	תהלים נג,ו	"Moved ""oleh"" to the first letter of its syllable (י) in ""לֹא־הָ{{אתנח הפוך}}יָ֫ה פָ֥חַד"" as expected and as presumably as intended in AC and LC (where the ""oleh"" is suspended over both letters of the syllable in the middle); cf. S1, B1 and most printed versions. Credit to Daniel Holman."		
2023-03-20 00:00:00	S(A)K	תהלים עח,לב	"Changed accent to merkha in ""בְּכׇל־זֹ֥את"" (as in AC and LC). Credit to Daniel Holman."		
2023-03-20 00:00:00	S(A)K	איכה א,יב	"Accent zaqeph qaton in ""וּרְא֔וּ"" (as in Cambridge, B1 and apparently in LC as well [AC not extant])."		
2023-03-16 00:00:00	BD	מיכה ב,יב	Fix pointed Hebrew in doc-note to have our standard mark order		
2023-03-15 00:00:00	S(A)K	משלי ה,יט	"Put ""oleh"" in the letter י of ""וְֽיַ֫עֲלַת־חֵ֥ן"", following the general practice of AC."		
2023-03-15 00:00:00	S(A)K	תהלים קמד,ז	"Put ""oleh"" in the first letter מ of ""מִ֫מָּר֥וֹם"", following the general practice of AC."		
2023-03-15 00:00:00	S(A)K	מיכה ב,יב	"Added qamaz qatan within template for ""הַדׇּֽבְר֔וֹ"". Credit to Moshe Greenberg."		
2023-03-12 00:00:00	S(A)K	תהלים קלט,ז	"In the letter נ of ""אָ֭נָֽה"", meteg instead of merkha (as in LC [AC is ambiguous but reading is now consistent with other similar places]); added documentation note. "		
2023-03-12 00:00:00	S(A)K	תהלים פו,ז	"In the letter ת of ""צָ֭רָתִֽי"", meteg instead of merkha (AC and LC are ambiguous but reading is now consistent with other similar places); added documentation note."		
2023-03-12 00:00:00	S(A)K	תהלים קלח,ג	"In the letter ר of ""קָ֭רָֽאתִי"", meteg instead of merkha (as in LC [AC is ambiguous but reading is now consistent with other similar places]); added documentation note. Credit to Daniel Holman."		
2023-03-12 00:00:00	S(A)K	תהלים קמה,ו	Added documentation note to the qeri ukhtiv pair in this verse.		
2023-03-12 00:00:00	S(A)K	תהלים קמ,ו	"Added maqaph in ""טָ֥מְנֽוּ־גֵאִ֨ים{{מ:לגרמיה}}"" (as in AC); changed documentation note."		
2023-03-11 00:00:00	S(A)K	תהלים קז,יח	separator changed from space to maqaf, changing שערי מות to שערי־מות		
2023-03-10 00:00:00	S(A)K	תהלים קח,ג	"In the letter ר of ""ע֭וּרָֽה"", meteg instead of merkha (as in LC [in AC the line is also quite straight]); added documentation note. Credit to Daniel Holman."		
